@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB2"
@ PARTICLE         %06s "PROTON"
@ MASS             %le        0.9382720814
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050196
@ KBUNCH           %le                   1
@ BCURRENT         %le     0.0002071977779
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le          26658.8832
@ ALFA             %le       0.00034799894
@ ORBIT5           %le                  -0
@ GAMMATR          %le         53.60570838
@ Q1               %le               62.31
@ Q2               %le               60.32
@ DQ1              %le         2.000004327
@ DQ2              %le         2.000004327
@ DXMAX            %le         2.886807711
@ DYMAX            %le                   0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         6010.066268
@ BETYMAX          %le         6010.066268
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.498432877
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %22s "Model creator for java"
@ ORIGIN           %16s "5.03.07 Linux 64"
@ DATE             %08s "02/02/18"
@ TIME             %08s "17.23.32"
* NAME                                S                  L KEYWORD            PARENT                            K1L 
 "MKD.H5R6.B2"              20047.14627                  0 "TKICKER"           "MKD"                               -0
 "MKD.I5R6.B2"              20048.84927                  0 "TKICKER"           "MKD"                               -0
 "MKD.J5R6.B2"              20050.83227                  0 "TKICKER"           "MKD"                               -0
 "MKD.K5R6.B2"              20052.69027                  0 "TKICKER"           "MKD"                               -0
 "MKD.L5R6.B2"              20054.67327                  0 "TKICKER"           "MKD"                               -0
 "MKD.M5R6.B2"              20056.37627                  0 "TKICKER"           "MKD"                               -0
 "MKD.N5R6.B2"              20058.35927                  0 "TKICKER"           "MKD"                               -0
 "MKD.O5R6.B2"              20060.06227                  0 "TKICKER"           "MKD"                               -0
 "BPMYA.5R6.B2"             20062.61277                  0 "MONITOR"           "BPMYA"                             -0
 "MQY.5R6.B2"               20067.03077                3.4 "QUADRUPOLE"        "MQY"                    0.02188891246
 "S.DS.R6.B2"               20126.54577                  0 "MARKER"            "OMK"                               -0
 "BPM.8R6.B2"               20158.33778                  0 "MONITOR"           "BPM"                               -0
 "MQML.8R6.B2"              20163.88278                4.8 "QUADRUPOLE"        "MQML"                  -0.02456400563
 "BPM.9R6.B2"               20197.40279                  0 "MONITOR"           "BPM"                               -0
 "MQMC.9R6.B2"              20200.57879                2.4 "QUADRUPOLE"        "MQMC"                   0.01599535828
 "MQM.9R6.B2"               20204.34479                3.4 "QUADRUPOLE"        "MQM"                     0.0226600909
 "BPM.10R6.B2"               20237.8658                  0 "MONITOR"           "BPM"                               -0
 "MQML.10R6.B2"              20243.4108                4.8 "QUADRUPOLE"        "MQML"                  -0.03553252072
 "BPM.11R6.B2"              20289.70451                  0 "MONITOR"           "BPM"                               -0
 "MQ.11R6.B2"               20293.80151                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.11R6.B2"            20295.27051                1.3 "QUADRUPOLE"        "MQTLI"                0.0005488751587
 "S.ARC.67.B2"              20296.97651                  0 "MARKER"            "OMK"                               -0
 "BPM.12R6.B2"              20344.42803                  0 "MONITOR"           "BPM"                               -0
 "MQT.12R6.B2"              20345.34203               0.32 "QUADRUPOLE"        "MQT"                   0.001328555481
 "MQ.12R6.B2"               20348.74003                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.13R6.B2"              20397.87654                  0 "MONITOR"           "BPM"                               -0
 "MQT.13R6.B2"              20398.79054               0.32 "QUADRUPOLE"        "MQT"                 -0.0003806602522
 "MQ.13R6.B2"               20402.18854                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "E.DS.R6.B2"               20403.87354                  0 "MARKER"            "OMK"                               -0
 "BPM.14R6.B2"              20451.32506                  0 "MONITOR"           "BPM"                               -0
 "MQT.14R6.B2"              20452.23906               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.14R6.B2"               20455.63706                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.15R6.B2"              20504.77357                  0 "MONITOR"           "BPM"                               -0
 "MQT.15R6.B2"              20505.68757               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.15R6.B2"               20509.08557                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.16R6.B2"              20558.22209                  0 "MONITOR"           "BPM"                               -0
 "MQT.16R6.B2"              20559.13609               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.16R6.B2"               20562.53409                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.17R6.B2"              20611.67061                  0 "MONITOR"           "BPM"                               -0
 "MQT.17R6.B2"              20612.58461               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.17R6.B2"               20615.98261                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.18R6.B2"              20665.11912                  0 "MONITOR"           "BPM"                               -0
 "MQT.18R6.B2"              20666.03312               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.18R6.B2"               20669.43112                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.19R6.B2"              20718.56764                  0 "MONITOR"           "BPM"                               -0
 "MQT.19R6.B2"              20719.48164               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.19R6.B2"               20722.87964                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.20R6.B2"              20772.01615                  0 "MONITOR"           "BPM"                               -0
 "MQT.20R6.B2"              20772.93015               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.20R6.B2"               20776.32815                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.21R6.B2"              20825.46467                  0 "MONITOR"           "BPM"                               -0
 "MQT.21R6.B2"              20826.37867               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.21R6.B2"               20829.77667                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.22R6.B2"              20878.91318                  0 "MONITOR"           "BPM"                               -0
 "MQ.22R6.B2"               20883.22518                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.23R6.B2"               20932.3617                  0 "MONITOR"           "BPM"                               -0
 "MQS.23R6.B2"               20933.2757               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.23R6.B2"                20936.6737                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.24R6.B2"              20985.81022                  0 "MONITOR"           "BPM"                               -0
 "MQ.24R6.B2"               20990.12222                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.25R6.B2"              21039.25873                  0 "MONITOR"           "BPM"                               -0
 "MQ.25R6.B2"               21043.57073                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.26R6.B2"              21092.70725                  0 "MONITOR"           "BPM"                               -0
 "MQ.26R6.B2"               21097.01925                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.27R6.B2"              21146.15576                  0 "MONITOR"           "BPM"                               -0
 "MQS.27R6.B2"              21147.06976               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.27R6.B2"               21150.46776                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.28R6.B2"              21199.60428                  0 "MONITOR"           "BPM"                               -0
 "MQ.28R6.B2"               21203.91628                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.29R6.B2"               21253.0528                  0 "MONITOR"           "BPM"                               -0
 "MQ.29R6.B2"                21257.3648                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.30R6.B2"              21306.50131                  0 "MONITOR"           "BPM"                               -0
 "MQ.30R6.B2"               21310.81331                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.31R6.B2"              21359.94983                  0 "MONITOR"           "BPM"                               -0
 "MQ.31R6.B2"               21364.26183                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "S.CELL.67.B2"             21365.94683                  0 "MARKER"            "OMK"                               -0
 "BPM.32R6.B2"              21413.39834                  0 "MONITOR"           "BPM"                               -0
 "MQ.32R6.B2"               21417.71034                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.33R6.B2"              21466.84686                  0 "MONITOR"           "BPM"                               -0
 "MQ.33R6.B2"               21471.15886                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "E.CELL.67.B2"             21472.84386                  0 "MARKER"            "OMK"                               -0
 "BPM.34R6.B2"              21520.29538                  0 "MONITOR"           "BPM"                               -0
 "MQ.34R6.B2"               21524.60738                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.33L7.B2"              21573.74389                  0 "MONITOR"           "BPM"                               -0
 "MQ.33L7.B2"               21578.05589                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.32L7.B2"              21627.19241                  0 "MONITOR"           "BPM"                               -0
 "MQ.32L7.B2"               21631.50441                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.31L7.B2"              21680.64092                  0 "MONITOR"           "BPM"                               -0
 "MQ.31L7.B2"               21684.95292                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.30L7.B2"              21734.08944                  0 "MONITOR"           "BPM"                               -0
 "MQ.30L7.B2"               21738.40144                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.29L7.B2"              21787.53795                  0 "MONITOR"           "BPM"                               -0
 "MQ.29L7.B2"               21791.84995                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.28L7.B2"              21840.98647                  0 "MONITOR"           "BPM"                               -0
 "MQ.28L7.B2"               21845.29847                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.27L7.B2"              21894.43499                  0 "MONITOR"           "BPM"                               -0
 "MQS.27L7.B2"              21895.34899               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.27L7.B2"               21898.74699                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.26L7.B2"               21947.8835                  0 "MONITOR"           "BPM"                               -0
 "MQ.26L7.B2"                21952.1955                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.25L7.B2"              22001.33202                  0 "MONITOR"           "BPM"                               -0
 "MQ.25L7.B2"               22005.64402                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.24L7.B2"              22054.78053                  0 "MONITOR"           "BPM"                               -0
 "MQ.24L7.B2"               22059.09253                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.23L7.B2"              22108.22905                  0 "MONITOR"           "BPM"                               -0
 "MQS.23L7.B2"              22109.14305               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.23L7.B2"               22112.54105                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.22L7.B2"              22161.67757                  0 "MONITOR"           "BPM"                               -0
 "MQ.22L7.B2"               22165.98957                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.21L7.B2"              22215.12608                  0 "MONITOR"           "BPM"                               -0
 "MQT.21L7.B2"              22216.04008               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.21L7.B2"               22219.43808                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.20L7.B2"               22268.5746                  0 "MONITOR"           "BPM"                               -0
 "MQT.20L7.B2"               22269.4886               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.20L7.B2"                22272.8866                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.19L7.B2"              22322.02311                  0 "MONITOR"           "BPM"                               -0
 "MQT.19L7.B2"              22322.93711               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.19L7.B2"               22326.33511                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.18L7.B2"              22375.47163                  0 "MONITOR"           "BPM"                               -0
 "MQT.18L7.B2"              22376.38563               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.18L7.B2"               22379.78363                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.17L7.B2"              22428.92015                  0 "MONITOR"           "BPM"                               -0
 "MQT.17L7.B2"              22429.83415               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.17L7.B2"               22433.23215                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.16L7.B2"              22482.36866                  0 "MONITOR"           "BPM"                               -0
 "MQT.16L7.B2"              22483.28266               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.16L7.B2"               22486.68066                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.15L7.B2"              22535.81718                  0 "MONITOR"           "BPM"                               -0
 "MQT.15L7.B2"              22536.73118               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.15L7.B2"               22540.12918                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.14L7.B2"              22589.26569                  0 "MONITOR"           "BPM"                               -0
 "MQT.14L7.B2"              22590.17969               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.14L7.B2"               22593.57769                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "S.DS.L7.B2"               22642.24121                  0 "MARKER"            "OMK"                               -0
 "BPM.13L7.B2"              22642.71421                  0 "MONITOR"           "BPM"                               -0
 "MQT.13L7.B2"              22643.62821               0.32 "QUADRUPOLE"        "MQT"                 -0.0001345470566
 "MQ.13L7.B2"               22647.02621                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.12L7.B2"              22696.16273                  0 "MONITOR"           "BPM"                               -0
 "MQT.12L7.B2"              22697.07673               0.32 "QUADRUPOLE"        "MQT"                   0.001366068183
 "MQ.12L7.B2"               22700.47473                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "E.ARC.67.B2"              22749.13824                  0 "MARKER"            "OMK"                               -0
 "BPM.11L7.B2"              22749.61124                  0 "MONITOR"           "BPM"                               -0
 "MQ.11L7.B2"               22753.70824                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.11L7.B2"            22755.17724                1.3 "QUADRUPOLE"        "MQTLI"                0.0001664417296
 "BPM.10L7.B2"              22802.39195                  0 "MONITOR"           "BPM"                               -0
 "MQ.10L7.B2"               22806.48895                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.10L7.B2"            22807.95795                1.3 "QUADRUPOLE"        "MQTLI"                0.0009192562035
 "BPM.9L7.B2"               22841.45696                  0 "MONITOR"           "BPM"                               -0
 "MQ.9L7.B2"                22845.55396                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.B9L7.B2"            22847.02296                1.3 "QUADRUPOLE"        "MQTLI"                 0.005058336045
 "MQTLI.A9L7.B2"            22848.47796                1.3 "QUADRUPOLE"        "MQTLI"                 0.005058336045
 "BPM.8L7.B2"               22881.91997                  0 "MONITOR"           "BPM"                               -0
 "MQ.8L7.B2"                22886.01697                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.8L7.B2"             22887.48597                1.3 "QUADRUPOLE"        "MQTLI"                 0.001818914535
 "E.DS.L7.B2"               22920.51098                  0 "MARKER"            "OMK"                               -0
 "BPM.7L7.B2"               22920.98398                  0 "MONITOR"           "BPM"                               -0
 "MQ.7L7.B2"                22925.08098                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.7L7.B2"             22926.54998                1.3 "QUADRUPOLE"        "MQTLI"                 0.005462198417
 "BPMR.6L7.B2"              22955.80198                  0 "MONITOR"           "BPMR"                              -0
 "MQTLH.F6L7.B2"            22957.82198                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "MQTLH.E6L7.B2"            22959.27698                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "MQTLH.D6L7.B2"            22960.73198                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "MQTLH.C6L7.B2"            22962.18698                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "MQTLH.B6L7.B2"            22963.64298                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "MQTLH.A6L7.B2"            22965.09898                1.3 "QUADRUPOLE"        "MQTLH"                -0.003866121126
 "BPMWC.6L7.B2"             22967.98048                  0 "MONITOR"           "BPMWC"                             -0
 "MBW.D6L7.B2"              22976.70198        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.C6L7.B2"              22980.93698        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.B6L7.B2"              23016.09148        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.A6L7.B2"              23021.02648        3.400000005 "RBEND"             "MBW"                               -0
 "BPMWE.5L7.B2"             23045.03448                  0 "MONITOR"           "BPMWE003"                          -0
 "MQWA.E5L7.B2"             23048.60298              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.D5L7.B2"             23052.40298              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.C5L7.B2"             23056.20298              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWB.5L7.B2"              23060.00298              3.108 "QUADRUPOLE"        "MQWB"                -0.0001015001502
 "MQWA.B5L7.B2"             23063.80298              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.A5L7.B2"             23067.60298              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "BPMW.5L7.B2"              23068.23948                  0 "MONITOR"           "BPMW_010"                          -0
 "BPMWE.4L7.B2"             23103.32448                  0 "MONITOR"           "BPMWE008"                          -0
 "MQWA.E4L7.B2"             23106.89298              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.D4L7.B2"             23110.69298              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.C4L7.B2"             23119.39298              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWB.4L7.B2"              23123.19298              3.108 "QUADRUPOLE"        "MQWB"                  0.001030890481
 "MQWA.B4L7.B2"             23126.99298              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.A4L7.B2"             23130.79298              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "BPMW.4L7.B2"              23131.42948                  0 "MONITOR"           "BPMW_015"                          -0
 "IP7"                      23189.41498                  0 "MARKER"            "OMK"                               -0
 "BPMW.4R7.B2"              23247.47648                  0 "MONITOR"           "BPMW_013"                          -0
 "MQWA.A4R7.B2"             23251.14498              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWA.B4R7.B2"             23254.94498              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWB.4R7.B2"              23258.74498              3.108 "QUADRUPOLE"        "MQWB"                  0.001030890481
 "MQWA.C4R7.B2"             23262.54498              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "BPTDV.A4R7.B2"            23263.74598                  0 "MONITOR"           "BPTDV"                             -0
 "BPTUV.A4R7.B2"            23264.93598                  0 "MONITOR"           "BPTUV"                             -0
 "BPTUH.A4R7.B2"            23265.02648                  0 "MONITOR"           "BPTUH"                             -0
 "MQWA.D4R7.B2"             23271.24498              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWA.E4R7.B2"             23275.04498              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "BPMWE.4R7.B2"             23275.58148                  0 "MONITOR"           "BPMWE009"                          -0
 "BPMW.5R7.B2"              23310.66648                  0 "MONITOR"           "BPMW_014"                          -0
 "MQWA.A5R7.B2"             23314.33498              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.B5R7.B2"             23318.13498              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWB.5R7.B2"              23321.93498              3.108 "QUADRUPOLE"        "MQWB"                -0.0001015001502
 "MQWA.C5R7.B2"             23325.73498              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.D5R7.B2"             23329.53498              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.E5R7.B2"             23333.33498              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "BPMWE.5R7.B2"             23333.87148                  0 "MONITOR"           "BPMWE007"                          -0
 "MBW.A6R7.B2"              23361.20348        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.B6R7.B2"              23366.13848        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.C6R7.B2"              23401.29298        3.400000005 "RBEND"             "MBW"                               -0
 "MBW.D6R7.B2"              23405.52798        3.400000005 "RBEND"             "MBW"                               -0
 "BPM.6R7.B2"               23413.01098                  0 "MONITOR"           "BPM"                               -0
 "MQTLH.A6R7.B2"            23415.03098                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "MQTLH.B6R7.B2"            23416.48598                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "MQTLH.C6R7.B2"            23417.94098                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "MQTLH.D6R7.B2"            23419.39598                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "MQTLH.E6R7.B2"            23420.85198                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "MQTLH.F6R7.B2"            23422.30798                1.3 "QUADRUPOLE"        "MQTLH"                 0.004313724409
 "BTVSI.A7R7.B2"            23425.50898                0.5 "INSTRUMENT"        "BTVSI088"                          -0
 "BPM_A.7R7.B2"             23451.04698                  0 "MONITOR"           "BPM_A"                             -0
 "MQ.7R7.B2"                23455.14398                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.7R7.B2"             23456.61298                1.3 "QUADRUPOLE"        "MQTLI"                2.656164428e-05
 "S.DS.R7.B2"               23458.31898                  0 "MARKER"            "OMK"                               -0
 "BPM.8R7.B2"               23490.11099                  0 "MONITOR"           "BPM"                               -0
 "MQ.8R7.B2"                23494.20799                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.8R7.B2"             23495.67699                1.3 "QUADRUPOLE"        "MQTLI"                  0.00166310868
 "BPM.9R7.B2"                 23529.176                  0 "MONITOR"           "BPM"                               -0
 "MQ.9R7.B2"                  23533.273                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.A9R7.B2"              23534.742                1.3 "QUADRUPOLE"        "MQTLI"               -0.0006781943597
 "MQTLI.B9R7.B2"              23536.197                1.3 "QUADRUPOLE"        "MQTLI"               -0.0006781943597
 "BPM.10R7.B2"              23569.63902                  0 "MONITOR"           "BPM"                               -0
 "MQ.10R7.B2"               23573.73602                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.10R7.B2"            23575.20502                1.3 "QUADRUPOLE"        "MQTLI"                 0.006162863261
 "BPM.11R7.B2"              23622.41973                  0 "MONITOR"           "BPM"                               -0
 "MQ.11R7.B2"               23626.51673                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.11R7.B2"            23627.98573                1.3 "QUADRUPOLE"        "MQTLI"                 0.001523127108
 "S.ARC.78.B2"              23629.69173                  0 "MARKER"            "OMK"                               -0
 "BPM.12R7.B2"              23677.14324                  0 "MONITOR"           "BPM"                               -0
 "MQT.12R7.B2"              23678.05724               0.32 "QUADRUPOLE"        "MQT"                 -0.0006505815696
 "MQ.12R7.B2"               23681.45524                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.13R7.B2"              23730.59176                  0 "MONITOR"           "BPM"                               -0
 "MQT.13R7.B2"              23731.50576               0.32 "QUADRUPOLE"        "MQT"                    0.00058956968
 "MQ.13R7.B2"               23734.90376                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "E.DS.R7.B2"               23736.58876                  0 "MARKER"            "OMK"                               -0
 "BPM.14R7.B2"              23784.04027                  0 "MONITOR"           "BPM"                               -0
 "MQT.14R7.B2"              23784.95427               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.14R7.B2"               23788.35227                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.15R7.B2"              23837.48879                  0 "MONITOR"           "BPM"                               -0
 "MQT.15R7.B2"              23838.40279               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.15R7.B2"               23841.80079                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.16R7.B2"              23890.93731                  0 "MONITOR"           "BPM"                               -0
 "MQT.16R7.B2"              23891.85131               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.16R7.B2"               23895.24931                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.17R7.B2"              23944.38582                  0 "MONITOR"           "BPM"                               -0
 "MQT.17R7.B2"              23945.29982               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.17R7.B2"               23948.69782                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.18R7.B2"              23997.83434                  0 "MONITOR"           "BPM"                               -0
 "MQT.18R7.B2"              23998.74834               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.18R7.B2"               24002.14634                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.19R7.B2"              24051.28285                  0 "MONITOR"           "BPM"                               -0
 "MQT.19R7.B2"              24052.19685               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.19R7.B2"               24055.59485                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.20R7.B2"              24104.73137                  0 "MONITOR"           "BPM"                               -0
 "MQT.20R7.B2"              24105.64537               0.32 "QUADRUPOLE"        "MQT"                 -0.0002435583022
 "MQ.20R7.B2"               24109.04337                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.21R7.B2"              24158.17989                  0 "MONITOR"           "BPM"                               -0
 "MQT.21R7.B2"              24159.09389               0.32 "QUADRUPOLE"        "MQT"                  0.0002986679624
 "MQ.21R7.B2"               24162.49189                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.22R7.B2"               24211.6284                  0 "MONITOR"           "BPM"                               -0
 "MQ.22R7.B2"                24215.9404                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.23R7.B2"              24265.07692                  0 "MONITOR"           "BPM"                               -0
 "MQS.23R7.B2"              24265.99092               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.23R7.B2"               24269.38892                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.24R7.B2"              24318.52543                  0 "MONITOR"           "BPM"                               -0
 "MQ.24R7.B2"               24322.83743                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.25R7.B2"              24371.97395                  0 "MONITOR"           "BPM"                               -0
 "MQ.25R7.B2"               24376.28595                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.26R7.B2"              24425.42246                  0 "MONITOR"           "BPM"                               -0
 "MQ.26R7.B2"               24429.73446                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.27R7.B2"              24478.87098                  0 "MONITOR"           "BPM"                               -0
