@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le        0.9382720814
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050196
@ KBUNCH           %le                   1
@ BCURRENT         %le     0.0002071977779
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le          26658.8832
@ ALFA             %le      0.000348297695
@ ORBIT5           %le                  -0
@ GAMMATR          %le          53.5827131
@ Q1               %le               62.31
@ Q2               %le               60.32
@ DQ1              %le         2.000004327
@ DQ2              %le         2.000004326
@ DXMAX            %le         2.861364348
@ DYMAX            %le                  -0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         6010.066269
@ BETYMAX          %le          6010.06627
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.499110361
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %22s "Model creator for java"
@ ORIGIN           %16s "5.03.07 Linux 64"
@ DATE             %08s "14/02/18"
@ TIME             %08s "18.57.29"
* NAME                                S                  L KEYWORD            PARENT                            K1L 
 "MQM.A7L8.B1"               19926.0574                3.4 "QUADRUPOLE"        "MQM"                    0.02743535762
 "MQML.6L8.B1"               19946.1004                4.8 "QUADRUPOLE"        "MQML"                  -0.02821228372
 "MQM.6L8.B1"                19949.8674                3.4 "QUADRUPOLE"        "MQM"                   -0.01998370096
 "BPMR.6L8.B1"               19950.6144                  0 "MONITOR"           "BPMR"                               0
 "MQM.B5L8.B1"               20006.4634                3.4 "QUADRUPOLE"        "MQM"                    0.01251498952
 "MQM.A5L8.B1"               20010.2444                3.4 "QUADRUPOLE"        "MQM"                    0.01251498952
 "BPM.5L8.B1"                20011.0334                  0 "MONITOR"           "BPM"                                0
 "BPTX.5L8.B1"               20030.5039                  0 "INSTRUMENT"        "BPTX"                               0
 "BPMYB.4L8.B1"              20031.8004                  0 "MONITOR"           "BPMYB"                              0
 "MQY.B4L8.B1"               20036.1944                3.4 "QUADRUPOLE"        "MQY"                    -0.0100036384
 "MQY.A4L8.B1"               20039.9754                3.4 "QUADRUPOLE"        "MQY"                    -0.0100036384
 "MBRC.4L8.B1"               20054.1874        9.450000925 "RBEND"             "MBRC"                               0
 "BPMWB.4L8.B1"              20056.1919                  0 "MONITOR"           "BPMWB"                              0
 "BPTUH.A4L8.B1"             20057.0374                  0 "MONITOR"           "BPTUH"                              0
 "BPTDH.A4L8.B1"             20058.2274                  0 "MONITOR"           "BPTDH"                              0
 "BPTUV.A4L8.B1"             20059.0374                  0 "MONITOR"           "BPTUV"                              0
 "BPTDV.A4L8.B1"             20060.2274                  0 "MONITOR"           "BPTDV"                              0
 "BRANB.4L8"                 20062.2774                  0 "INSTRUMENT"        "BRANB"                              0
 "BPMSX.4L8.B1"              20106.4249                  0 "MONITOR"           "BPMSX001"                           0
 "MBX.4L8"                   20117.4824        9.450000925 "RBEND"             "MBX"                                0
 "MQXA.3L8"                  20128.9004               6.37 "QUADRUPOLE"        "MQXA"                   0.05592768999
 "MQSX.3L8"                  20129.3689              0.223 "QUADRUPOLE"        "MQSX"                               0
 "MQXB.B2L8"                 20137.3154                5.5 "QUADRUPOLE"        "MQXB"                  -0.04828921428
 "MQXB.A2L8"                 20143.8154                5.5 "QUADRUPOLE"        "MQXB"                  -0.04828921428
 "BPMS.2L8.B1"               20144.3364                  0 "MONITOR"           "BPMS"                               0
 "MQXA.1L8"                  20152.9004               6.37 "QUADRUPOLE"        "MQXA"                   0.05592768999
 "BPMSW.1L8.B1"              20154.2704                  0 "MONITOR"           "BPMSW002"                           0
 "BPMSW.1L8.B1_DOROS"          20154.2704                  0 "MONITOR"           "BPMSW002"                           0
 "IP8"                       20175.8654                  0 "MARKER"            "OMK"                                0
 "BPMSW.1R8.B1"              20197.4604                  0 "MONITOR"           "BPMSW002"                           0
 "BPMSW.1R8.B1_DOROS"          20197.4604                  0 "MONITOR"           "BPMSW002"                           0
 "MQXA.1R8"                  20205.2004               6.37 "QUADRUPOLE"        "MQXA"                  -0.05592768999
 "BPMS.2R8.B1"               20207.3944                  0 "MONITOR"           "BPMS"                               0
 "MQXB.A2R8"                 20213.4154                5.5 "QUADRUPOLE"        "MQXB"                   0.04828921428
 "MQXB.B2R8"                 20219.9154                5.5 "QUADRUPOLE"        "MQXB"                   0.04828921428
 "MQSX.3R8"                  20222.5849              0.223 "QUADRUPOLE"        "MQSX"                               0
 "MQXA.3R8"                  20229.2004               6.37 "QUADRUPOLE"        "MQXA"                  -0.05592768999
 "MBX.4R8"                   20243.6984        9.450000925 "RBEND"             "MBX"                                0
 "BPMSX.4R8.B1"              20245.3059                  0 "MONITOR"           "BPMSX001"                           0
 "BTVST.A4R8"                20261.3064                  0 "INSTRUMENT"        "BTVST064"                           0
 "BRANB.4R8"                 20289.4534                  0 "INSTRUMENT"        "BRANB"                              0
 "BPMWB.4R8.B1"              20295.4629                  0 "MONITOR"           "BPMWB"                              0
 "MBRC.4R8.B1"               20306.9934        9.450000925 "RBEND"             "MBRC"                               0
 "MQY.A4R8.B1"               20315.1554                3.4 "QUADRUPOLE"        "MQY"                     0.0100036384
 "MQY.B4R8.B1"               20318.9364                3.4 "QUADRUPOLE"        "MQY"                     0.0100036384
 "BPMYB.4R8.B1"              20319.9304                  0 "MONITOR"           "BPMYB"                              0
 "BPMYB.5R8.B1"              20340.5074                  0 "MONITOR"           "BPMYB"                              0
 "MQY.A5R8.B1"               20344.9014                3.4 "QUADRUPOLE"        "MQY"                  -0.009616192852
 "MQY.B5R8.B1"               20348.6824                3.4 "QUADRUPOLE"        "MQY"                  -0.009616192852
 "MSIA.A6R8.B1"              20372.7884                  4 "TKICKER"           "MSIA"                               0
 "MSIA.B6R8.B1"              20377.2384                  4 "TKICKER"           "MSIA"                               0
 "MSIB.A6R8.B1"              20381.6884                  4 "TKICKER"           "MSIB"                               0
 "MSIB.B6R8.B1"              20386.1384                  4 "TKICKER"           "MSIB"                               0
 "MSIB.C6R8.B1"              20390.5884                  4 "TKICKER"           "MSIB"                               0
 "MQML.6R8.B1"               20420.1014                4.8 "QUADRUPOLE"        "MQML"                   0.02143854882
 "MQM.6R8.B1"                20423.8684                3.4 "QUADRUPOLE"        "MQM"                    0.01518563875
 "BPM.6R8.B1"                20424.6154                  0 "MONITOR"           "BPM"                                0
 "BPM_A.7R8.B1"              20446.8554                  0 "MONITOR"           "BPM_A"                              0
 "MQM.A7R8.B1"               20451.0004                3.4 "QUADRUPOLE"        "MQM"                   -0.02196260238
 "MQM.B7R8.B1"               20454.7674                3.4 "QUADRUPOLE"        "MQM"                   -0.02196260238
 "S.DS.R8.B1"                20456.5004                  0 "MARKER"            "OMK"                                0
 "BPM.8R8.B1"               20488.29241                  0 "MONITOR"           "BPM"                                0
 "MQML.8R8.B1"              20493.83741                4.8 "QUADRUPOLE"        "MQML"                   0.03749808397
 "BPM.9R8.B1"               20527.35742                  0 "MONITOR"           "BPM"                                0
 "MQMC.9R8.B1"              20530.53342                2.4 "QUADRUPOLE"        "MQMC"                  -0.01753025735
 "MQM.9R8.B1"               20534.29942                3.4 "QUADRUPOLE"        "MQM"                   -0.02483453124
 "BPM.10R8.B1"              20567.82043                  0 "MONITOR"           "BPM"                                0
 "MQML.10R8.B1"             20573.36543                4.8 "QUADRUPOLE"        "MQML"                   0.03554243707
 "BPM.11R8.B1"              20619.65914                  0 "MONITOR"           "BPM"                                0
 "MQ.11R8.B1"               20623.75614                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "MQTLI.11R8.B1"            20625.22514                1.3 "QUADRUPOLE"        "MQTLI"                -0.000697442662
 "S.ARC.81.B1"              20626.93114                  0 "MARKER"            "OMK"                                0
 "BPM.12R8.B1"              20674.38266                  0 "MONITOR"           "BPM"                                0
 "MQT.12R8.B1"              20675.29666               0.32 "QUADRUPOLE"        "MQT"                 -0.0007961458139
 "MQ.12R8.B1"               20678.69466                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.13R8.B1"              20727.83117                  0 "MONITOR"           "BPM"                                0
 "MQT.13R8.B1"              20728.74517               0.32 "QUADRUPOLE"        "MQT"                   0.001473085931
 "MQ.13R8.B1"               20732.14317                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "E.DS.R8.B1"               20733.82817                  0 "MARKER"            "OMK"                                0
 "BPM.14R8.B1"              20781.27969                  0 "MONITOR"           "BPM"                                0
 "MQT.14R8.B1"              20782.19369               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.14R8.B1"               20785.59169                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.15R8.B1"              20834.72821                  0 "MONITOR"           "BPM"                                0
 "MQT.15R8.B1"              20835.64221               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.15R8.B1"               20839.04021                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.16R8.B1"              20888.17672                  0 "MONITOR"           "BPM"                                0
 "MQT.16R8.B1"              20889.09072               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.16R8.B1"               20892.48872                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.17R8.B1"              20941.62524                  0 "MONITOR"           "BPM"                                0
 "MQT.17R8.B1"              20942.53924               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.17R8.B1"               20945.93724                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.18R8.B1"              20995.07375                  0 "MONITOR"           "BPM"                                0
 "MQT.18R8.B1"              20995.98775               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.18R8.B1"               20999.38575                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.19R8.B1"              21048.52227                  0 "MONITOR"           "BPM"                                0
 "MQT.19R8.B1"              21049.43627               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.19R8.B1"               21052.83427                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.20R8.B1"              21101.97079                  0 "MONITOR"           "BPM"                                0
 "MQT.20R8.B1"              21102.88479               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.20R8.B1"               21106.28279                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.21R8.B1"               21155.4193                  0 "MONITOR"           "BPM"                                0
 "MQT.21R8.B1"               21156.3333               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.21R8.B1"                21159.7313                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.22R8.B1"              21208.86782                  0 "MONITOR"           "BPM"                                0
 "MQ.22R8.B1"               21213.17982                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.23R8.B1"              21262.31633                  0 "MONITOR"           "BPM"                                0
 "MQS.23R8.B1"              21263.23033               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23R8.B1"               21266.62833                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.24R8.B1"              21315.76485                  0 "MONITOR"           "BPM"                                0
 "MQ.24R8.B1"               21320.07685                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.25R8.B1"              21369.21337                  0 "MONITOR"           "BPM"                                0
 "MQ.25R8.B1"               21373.52537                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.26R8.B1"              21422.66188                  0 "MONITOR"           "BPM"                                0
 "MQ.26R8.B1"               21426.97388                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.27R8.B1"               21476.1104                  0 "MONITOR"           "BPM"                                0
 "MQS.27R8.B1"               21477.0244               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27R8.B1"                21480.4224                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.28R8.B1"              21529.55891                  0 "MONITOR"           "BPM"                                0
 "MQ.28R8.B1"               21533.87091                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.29R8.B1"              21583.00743                  0 "MONITOR"           "BPM"                                0
 "MQ.29R8.B1"               21587.31943                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.30R8.B1"              21636.45594                  0 "MONITOR"           "BPM"                                0
 "MQ.30R8.B1"               21640.76794                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.31R8.B1"              21689.90446                  0 "MONITOR"           "BPM"                                0
 "MQ.31R8.B1"               21694.21646                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "S.CELL.81.B1"             21695.90146                  0 "MARKER"            "OMK"                                0
 "BPM.32R8.B1"              21743.35298                  0 "MONITOR"           "BPM"                                0
 "MQ.32R8.B1"               21747.66498                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.33R8.B1"              21796.80149                  0 "MONITOR"           "BPM"                                0
 "MQ.33R8.B1"               21801.11349                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "E.CELL.81.B1"             21802.79849                  0 "MARKER"            "OMK"                                0
 "BPM.34R8.B1"              21850.25001                  0 "MONITOR"           "BPM"                                0
 "MQ.34R8.B1"               21854.56201                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.33L1.B1"              21903.69852                  0 "MONITOR"           "BPM"                                0
 "MQ.33L1.B1"               21908.01052                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.32L1.B1"              21957.14704                  0 "MONITOR"           "BPM"                                0
 "MQ.32L1.B1"               21961.45904                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.31L1.B1"              22010.59556                  0 "MONITOR"           "BPM"                                0
 "MQ.31L1.B1"               22014.90756                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.30L1.B1"              22064.04407                  0 "MONITOR"           "BPM"                                0
 "MQ.30L1.B1"               22068.35607                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.29L1.B1"              22117.49259                  0 "MONITOR"           "BPM"                                0
 "MQ.29L1.B1"               22121.80459                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.28L1.B1"               22170.9411                  0 "MONITOR"           "BPM"                                0
 "MQ.28L1.B1"                22175.2531                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.27L1.B1"              22224.38962                  0 "MONITOR"           "BPM"                                0
 "MQS.27L1.B1"              22225.30362               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27L1.B1"               22228.70162                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.26L1.B1"              22277.83814                  0 "MONITOR"           "BPM"                                0
 "MQ.26L1.B1"               22282.15014                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.25L1.B1"              22331.28665                  0 "MONITOR"           "BPM"                                0
 "MQ.25L1.B1"               22335.59865                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.24L1.B1"              22384.73517                  0 "MONITOR"           "BPM"                                0
 "MQ.24L1.B1"               22389.04717                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.23L1.B1"              22438.18368                  0 "MONITOR"           "BPM"                                0
 "MQS.23L1.B1"              22439.09768               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23L1.B1"               22442.49568                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.22L1.B1"               22491.6322                  0 "MONITOR"           "BPM"                                0
 "MQ.22L1.B1"                22495.9442                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.21L1.B1"              22545.08071                  0 "MONITOR"           "BPM"                                0
 "MQT.21L1.B1"              22545.99471               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.21L1.B1"               22549.39271                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.20L1.B1"              22598.52923                  0 "MONITOR"           "BPM"                                0
 "MQ.20L1.B1"               22602.84123                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.19L1.B1"              22651.97775                  0 "MONITOR"           "BPM"                                0
 "MQT.19L1.B1"              22652.89175               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.19L1.B1"               22656.28975                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.18L1.B1"              22705.42626                  0 "MONITOR"           "BPM"                                0
 "MQ.18L1.B1"               22709.73826                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.17L1.B1"              22758.87478                  0 "MONITOR"           "BPM"                                0
 "MQT.17L1.B1"              22759.78878               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.17L1.B1"               22763.18678                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.16L1.B1"              22812.32329                  0 "MONITOR"           "BPM"                                0
 "MQ.16L1.B1"               22816.63529                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.15L1.B1"              22865.77181                  0 "MONITOR"           "BPM"                                0
 "MQT.15L1.B1"              22866.68581               0.32 "QUADRUPOLE"        "MQT"                                0
 "MQ.15L1.B1"               22870.08381                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.14L1.B1"              22919.22033                  0 "MONITOR"           "BPM"                                0
 "MQ.14L1.B1"               22923.53233                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "S.DS.L1.B1"               22972.19584                  0 "MARKER"            "OMK"                                0
 "BPM.13L1.B1"              22972.66884                  0 "MONITOR"           "BPM"                                0
 "MQT.13L1.B1"              22973.58284               0.32 "QUADRUPOLE"        "MQT"                  0.0005319667555
 "MQ.13L1.B1"               22976.98084                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.12L1.B1"              23026.11736                  0 "MONITOR"           "BPM"                                0
 "MQT.12L1.B1"              23027.03136               0.32 "QUADRUPOLE"        "MQT"                 -0.0004132492257
 "MQ.12L1.B1"               23030.42936                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "E.ARC.81.B1"              23079.09287                  0 "MARKER"            "OMK"                                0
 "BPM.11L1.B1"              23079.56587                  0 "MONITOR"           "BPM"                                0
 "MQ.11L1.B1"               23083.66287                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "MQTLI.11L1.B1"            23085.13187                1.3 "QUADRUPOLE"        "MQTLI"                 0.002580108711
 "BPM.10L1.B1"              23132.34658                  0 "MONITOR"           "BPM"                                0
 "MQML.10L1.B1"             23137.89158                4.8 "QUADRUPOLE"        "MQML"                   0.03348505902
 "BPM.9L1.B1"                23171.4116                  0 "MONITOR"           "BPM"                                0
 "MQMC.9L1.B1"               23174.5876                2.4 "QUADRUPOLE"        "MQMC"                  -0.01597015649
 "MQM.9L1.B1"                23178.3536                3.4 "QUADRUPOLE"        "MQM"                   -0.02262438836
 "BPM.8L1.B1"               23211.87461                  0 "MONITOR"           "BPM"                                0
 "MQML.8L1.B1"              23217.41961                4.8 "QUADRUPOLE"        "MQML"                   0.03812464562
 "E.DS.L1.B1"               23250.46562                  0 "MARKER"            "OMK"                                0
 "BPMR.7L1.B1"              23250.94062                  0 "MONITOR"           "BPMR"                               0
 "MQM.B7L1.B1"              23255.08562                3.4 "QUADRUPOLE"        "MQM"                   -0.02663647528
 "MQM.A7L1.B1"              23258.85262                3.4 "QUADRUPOLE"        "MQM"                   -0.02663647528
 "MQML.6L1.B1"              23293.37962                4.8 "QUADRUPOLE"        "MQML"                          0.0024
 "BPM.6L1.B1"               23294.12462                  0 "MONITOR"           "BPM"                                0
 "MQML.5L1.B1"              23325.27962                4.8 "QUADRUPOLE"        "MQML"                 -0.005940341582
 "BPMR.5L1.B1"              23326.02462                  0 "MONITOR"           "BPMR"                               0
 "BPTX.5L1.B1"              23344.72712                  0 "INSTRUMENT"        "BPTX"                               0
 "BPMYA.4L1.B1"             23347.14262                  0 "MONITOR"           "BPMYA"                              0
 "MQY.4L1.B1"               23351.51662                3.4 "QUADRUPOLE"        "MQY"                   0.007294737819
 "MBRC.4L1.B1"              23366.19462        9.450000502 "RBEND"             "MBRC"                               0
 "BPMWB.4L1.B1"             23368.27512                  0 "MONITOR"           "BPMWB"                              0
 "BPTUH.A4L1.B1"            23370.82962                  0 "MONITOR"           "BPTUH"                              0
 "BPTDH.A4L1.B1"            23372.01962                  0 "MONITOR"           "BPTDH"                              0
 "BPTUV.A4L1.B1"            23372.82962                  0 "MONITOR"           "BPTUV"                              0
 "BPTDV.A4L1.B1"            23374.01962                  0 "MONITOR"           "BPTDV"                              0
 "X1ZDC.A4L1"               23377.95962                0.6 "INSTRUMENT"        "X1ZDC001"                           0
 "BRANA.4L1"                23378.00962                  0 "INSTRUMENT"        "BRANA"                              0
 "X1FCL.4L1"                23378.20962                  0 "INSTRUMENT"        "X1FCL"                              0
 "MBXW.F4L1"                23438.41762        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.E4L1"                23442.68362        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.D4L1"                23446.94962        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.C4L1"                23451.21562        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.B4L1"                23455.48162        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.A4L1"                23459.74762        3.400000005 "RBEND"             "MBXW"                               0
 "BPMSY.4L1.B1"             23461.05512                  0 "MONITOR"           "BPMSY"                              0
 "MQXA.3L1"                 23472.40462               6.37 "QUADRUPOLE"        "MQXA"                  -0.05573561673
 "MQSX.3L1"                 23472.87312              0.223 "QUADRUPOLE"        "MQSX"                               0
 "MQXB.B2L1"                23480.81962                5.5 "QUADRUPOLE"        "MQXB"                   0.04844012767
 "MQXB.A2L1"                23487.31962                5.5 "QUADRUPOLE"        "MQXB"                   0.04844012767
 "BPMS.2L1.B1"              23487.84062                  0 "MONITOR"           "BPMS"                               0
 "MQXA.1L1"                 23496.40462               6.37 "QUADRUPOLE"        "MQXA"                  -0.05527348283
 "BPMWF.A1L1.B1"            23497.63062                  0 "MONITOR"           "BPMWF"                              0
 "BPMWK.1L1"                23497.73462                  0 "MONITOR"           "BPMWK"                              0
 "BPMSW.1L1.B1"             23497.79062                  0 "MONITOR"           "BPMSW002"                           0
 "BPMSW.1L1.B1_DOROS"         23497.79062                  0 "MONITOR"           "BPMSW002"                           0
 "IP1.L1"                   23519.36962                  0 "MARKER"            "OMK"                                0
 "LHCB1$END"                23519.36962                  0 "MARKER"            "MARKER"                             0
 "LHCB1$START"              23519.36962                  0 "MARKER"            "MARKER"                             0
 "IP1"                      23519.36962                  0 "MARKER"            "OMK"                                0
 "BPMSW.1R1.B1"             23540.93362                  0 "MONITOR"           "BPMSW002"                           0
 "BPMSW.1R1.B1_DOROS"         23540.93362                  0 "MONITOR"           "BPMSW002"                           0
 "BPMWK.1R1"                23540.98962                  0 "MONITOR"           "BPMWK"                              0
 "BPMWF.A1R1.B1"            23541.09362                  0 "MONITOR"           "BPMWF"                              0
 "MQXA.1R1"                 23548.70462               6.37 "QUADRUPOLE"        "MQXA"                   0.05527348283
 "BPMS.2R1.B1"              23550.89862                  0 "MONITOR"           "BPMS"                               0
 "MQXB.A2R1"                23556.91962                5.5 "QUADRUPOLE"        "MQXB"                  -0.04844012767
 "MQXB.B2R1"                23563.41962                5.5 "QUADRUPOLE"        "MQXB"                  -0.04844012767
 "MQSX.3R1"                 23566.08912              0.223 "QUADRUPOLE"        "MQSX"                               0
 "MQXA.3R1"                 23572.70462               6.37 "QUADRUPOLE"        "MQXA"                   0.05573561673
 "BPMSY.4R1.B1"             23577.68412                  0 "MONITOR"           "BPMSY"                              0
 "MBXW.A4R1"                23582.39162        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.B4R1"                23586.65762        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.C4R1"                23590.92362        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.D4R1"                23595.18962        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.E4R1"                23599.45562        3.400000005 "RBEND"             "MBXW"                               0
 "MBXW.F4R1"                23603.72162        3.400000005 "RBEND"             "MBXW"                               0
 "X1FCR.4R1"                23660.52962                  0 "INSTRUMENT"        "X1FCR"                              0
 "BRANA.4R1"                23660.74562                  0 "INSTRUMENT"        "BRANA"                              0
 "X1ZDC.A4R1"               23661.37962                0.6 "INSTRUMENT"        "X1ZDC001"                           0
 "BPMWB.4R1.B1"             23670.46412                  0 "MONITOR"           "BPMWB"                              0
 "MBRC.4R1.B1"              23681.99462        9.450000502 "RBEND"             "MBRC"                               0
 "MQY.4R1.B1"               23690.62262                3.4 "QUADRUPOLE"        "MQY"                  -0.007294737819
 "BPMYA.4R1.B1"             23691.59662                  0 "MONITOR"           "BPMYA"                              0
 "MQML.5R1.B1"              23718.25962                4.8 "QUADRUPOLE"        "MQML"                  0.005297124262
 "BPM.5R1.B1"               23719.00462                  0 "MONITOR"           "BPM"                                0
 "BPMSA.A6R1.B1"            23736.98012                  0 "MONITOR"           "BPMSA"                              0
 "MQML.6R1.B1"              23750.15962                4.8 "QUADRUPOLE"        "MQML"                         -0.0024
 "BPMR.6R1.B1"              23750.90462                  0 "MONITOR"           "BPMR"                               0
 "BPMSX.7R1.B1"             23757.12012                  0 "MONITOR"           "BPMSX001"                           0
 "BPM_A.7R1.B1"             23778.62862                  0 "MONITOR"           "BPM_A"                              0
 "MQM.A7R1.B1"              23782.77362                3.4 "QUADRUPOLE"        "MQM"                    0.02566765006
 "MQM.B7R1.B1"              23786.54062                3.4 "QUADRUPOLE"        "MQM"                    0.02566765006
 "S.DS.R1.B1"               23788.27362                  0 "MARKER"            "OMK"                                0
 "BPM.8R1.B1"               23820.06761                  0 "MONITOR"           "BPM"                                0
 "MQML.8R1.B1"              23825.61261                4.8 "QUADRUPOLE"        "MQML"                  -0.03493032012
 "BPM.9R1.B1"                23859.1346                  0 "MONITOR"           "BPM"                                0
 "MQMC.9R1.B1"               23862.3106                2.4 "QUADRUPOLE"        "MQMC"                   0.01566361631
 "MQM.9R1.B1"                23866.0766                3.4 "QUADRUPOLE"        "MQM"                     0.0221901231
 "BPM.10R1.B1"              23899.59958                  0 "MONITOR"           "BPM"                                0
 "MQML.10R1.B1"             23905.14458                4.8 "QUADRUPOLE"        "MQML"                   -0.0318443668
 "BPM.11R1.B1"              23952.38227                  0 "MONITOR"           "BPM"                                0
 "MQ.11R1.B1"               23956.47927                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "MQTLI.11R1.B1"            23957.94827                1.3 "QUADRUPOLE"        "MQTLI"               -0.0003593570234
 "S.ARC.12.B1"              23959.65427                  0 "MARKER"            "OMK"                                0
 "BPM.12R1.B1"              24007.10876                  0 "MONITOR"           "BPM"                                0
 "MQT.12R1.B1"              24008.02276               0.32 "QUADRUPOLE"        "MQT"                    -0.0011849466
 "MQ.12R1.B1"               24011.42076                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.13R1.B1"              24060.56024                  0 "MONITOR"           "BPM"                                0
 "MQT.13R1.B1"              24061.47424               0.32 "QUADRUPOLE"        "MQT"                 -0.0001742961436
 "MQ.13R1.B1"               24064.87224                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "E.DS.R1.B1"               24066.55724                  0 "MARKER"            "OMK"                                0
 "BPM.14R1.B1"              24114.01173                  0 "MONITOR"           "BPM"                                0
