@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %04s "RING"
@ PARTICLE         %08s "POSITRON"
@ MASS             %le      0.000510998928
@ CHARGE           %le                   1
@ ENERGY           %le                   6
@ PC               %le         5.999999978
@ GAMMA            %le         11741.70761
@ KBUNCH           %le                   1
@ BCURRENT         %le                   0
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le                   0
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le         2303.952493
@ ALFA             %le      0.001114296425
@ ORBIT5           %le     -0.006017948859
@ GAMMATR          %le          29.9570905
@ Q1               %le         37.12461804
@ Q2               %le         30.27566223
@ DQ1              %le       -0.2120981648
@ DQ2              %le       0.05378600321
@ DXMAX            %le        0.8325685252
@ DYMAX            %le      1.09818512e-18
@ XCOMAX           %le     0.0001035638659
@ YCOMAX           %le     3.330694683e-20
@ BETXMAX          %le         43.99294136
@ BETYMAX          %le          43.0555466
@ XCORMS           %le     2.732519699e-05
@ YCORMS           %le     1.158919948e-20
@ DXRMS            %le        0.3570294274
@ DYRMS            %le     4.327647642e-19
@ DELTAP           %le                   0
@ SYNCH_1          %le         2.597823394
@ SYNCH_2          %le       0.06908178623
@ SYNCH_3          %le       0.00175823878
@ SYNCH_4          %le    -7.203611504e-06
@ SYNCH_5          %le     6.654917665e-06
@ TITLE            %08s "no-title"
@ ORIGIN           %16s "5.02.12 Linux 64"
@ DATE             %08s "21/06/19"
@ TIME             %08s "12.45.34"
* NAME                                S               BETX               BETY                MUX                MUY KEYWORD            
$ %s                                %le                %le                %le                %le                %le %s                 
 "DRIFT_110"                1536.350022         20.3748305        6.155111359        26.39730132        20.72289332 "DRIFT"            
 "ABSJ"                     1536.350022         20.3748305        6.155111359        26.39730132        20.72289332 "MARKER"           
 "DRIFT_336"                1536.462658        20.41030248        6.376881928        26.39818049        20.72575516 "DRIFT"            
 "Q1_OR_97"                 1536.938558        17.15573981        8.718018411        26.40211079        20.73622413 "QUADRUPOLE"       
 "DRIFT_76"                 1537.041203        15.82992071         9.60357335        26.40310222        20.73800975 "DRIFT"            
 "PKV_OR_97"                1537.257003         13.2205628        11.61253653        26.40547671        20.74126263 "VKICKER"          
 "DRIFT_75"                 1537.450603        11.08497178        13.58458585        26.40802236        20.74371622 "DRIFT"            
 "PKVS_OR_98"               1537.647603        9.111221246        15.75607159        26.41114272         20.7458596 "VKICKER"          
 "DRIFT_74"                 1537.758558        8.088079979        17.05228343         26.4132001        20.74693706 "DRIFT"            
 "Q2_OR_98"                 1538.234458        5.169534994        20.58542201        26.42518193        20.75089342 "QUADRUPOLE"       
 "DRIFT_73"                 1538.534458        4.094046506        21.27902828        26.43556902        20.75317506 "DRIFT"            
 "PDA_OR_99A"               1539.060808        2.605684846        22.52947004        26.46133091        20.75700183 "SBEND"            
 "PKPDA_OR_99"              1539.060808        2.605684846        22.52947004        26.46133091        20.75700183 "HKICKER"          
 "PDA_OR_99B"               1539.587158        1.621560859        23.84092886        26.50254588        20.76061711 "SBEND"            
 "DRIFT_337"                1539.850808        1.319223199        24.51245191        26.53139627        20.76235312 "DRIFT"            
 "BPM_OR_100"               1539.850808        1.319223199        24.51245191        26.53139627        20.76235312 "MONITOR"          
 "DRIFT_338"                1540.138653        1.134184069        25.26281786        26.56920736        20.76419432 "DRIFT"            
 "PKHS_OR_100"              1540.335653        1.094814595        25.78672512        26.59749598        20.76542289 "HKICKER"          
 "DRIFT_70"                 1540.551053        1.132931911        26.36920065        26.62847645        20.76673773 "DRIFT"            
 "PKH_OR_101"               1540.723253        1.224388495        26.84209587        26.65183254        20.76776799 "HKICKER"          
 "DRIFT_339"                1541.287158        1.903148567        28.43571209        26.71205985         20.7710171 "DRIFT"            
 "ABSN"                     1541.287158        1.903148567        28.43571209        26.71205985         20.7710171 "MARKER"           
 "DRIFT_340"                1542.421408        5.028307893        31.85005749        26.77181592        20.77701768 "DRIFT"            
 "Q3_OR_103"                1542.897308        7.967249892        28.94350392        26.78407929        20.77945444 "QUADRUPOLE"       
 "DRIFT_341"                1543.023093        9.159671477        27.11620992        26.78642307        20.78016911 "DRIFT"            
 "PKH_OR_103"               1543.195293        10.93290228        24.71307209        26.78916221        20.78122795 "HKICKER"          
 "DRIFT_342"                1543.501838        14.49223972         20.7166249        26.79303899        20.78338447 "DRIFT"            
 "ABSP"                     1543.501838        14.49223972         20.7166249        26.79303899        20.78338447 "MARKER"           
 "DRIFT_343"                    1543.67        16.66382631        18.67743688        26.79476145        20.78474523 "DRIFT"            
 "BPM_OR_104"                   1543.67        16.66382631        18.67743688        26.79476145        20.78474523 "MONITOR"          
 "DRIFT_344"                1543.957543        20.73660069        15.44198203         26.7972237        20.78744038 "DRIFT"            
 "Q0B_OR_104"               1544.433443        23.68151129        13.38393054        26.80053036        20.79288652 "QUADRUPOLE"       
 "DRIFT_121"                1544.952493        21.95791616         14.1869684        26.80415375        20.79888365 "DRIFT"            
 "DKA"                      1547.641493        14.45321268        19.34169755        26.82827115        20.82483701 "SBEND"            
 "PKDK_OR_108"              1547.641493        14.45321268        19.34169755        26.82827115        20.82483701 "HKICKER"          
 "DKB"                      1550.330493        9.324223134        26.17269624        26.86547771        20.84390599 "SBEND"            
 "DRIFT_14"                 1550.704493         8.79982895        27.25411115        26.87205157        20.84613501 "DRIFT"            
 "SDUA"                     1550.847493        8.611502902        27.67614747        26.87466642        20.84696379 "SEXTUPOLE"        
 "PKVSU_OR_111"             1550.847493        8.611502902        27.67614747        26.87466642        20.84696379 "VKICKER"          
 "SDUA"                     1550.990493        8.429913403        28.10291587        26.87733804        20.84777995 "SEXTUPOLE"        
 "DRIFT_15"                 1551.136993        8.250865295        28.54503688        26.88013423        20.84860327 "DRIFT"            
 "BPM_OR_111"               1551.136993        8.250865295        28.54503688        26.88013423        20.84860327 "MONITOR"          
 "DRIFT_11"                 1551.216093        8.157130887        28.78581679        26.88166897         20.8490425 "DRIFT"            
 "Q1_OR_112"                1551.918893        8.126545032        28.33562337        26.89563455        20.85290105 "QUADRUPOLE"       
 "DRIFT_16"                 1552.152493        8.388061597        27.34301473        26.90013873         20.8542369 "DRIFT"            
 "DKA"                      1554.841493        12.65068498        17.46518473        26.94217444        20.87387285 "SBEND"            
 "PKDK_OR_115"              1554.841493        12.65068498        17.46518473        26.94217444        20.87387285 "HKICKER"          
 "DKB"                      1557.530493        19.20881529         10.4564444        26.96976852        20.90575811 "SBEND"            
 "DRIFT_345"                1557.894793        20.27472134        9.727056741        26.97270702        20.91150907 "DRIFT"            
 "QS_O3"                    1558.218993        21.25881588         9.12227402        26.97519274        20.91698837 "QUADRUPOLE"       
 "DRIFT_346"                1558.416093         21.8734532        8.774991969        26.97664764        20.92049521 "DRIFT"            
 "Q2B_OR_119"               1559.118893        21.29962503        8.730958335        26.98172149        20.93356437 "QUADRUPOLE"       
 "DRIFT_16"                 1559.352493        20.21555702        9.113113978        26.98351342        20.93773332 "DRIFT"            
 "D"                        1564.730493        4.542607911         23.5485703        27.07834334        20.99756802 "SBEND"            
 "DRIFT_347"                1565.104493        4.114222888        24.95346951         27.0921309        21.00002392 "DRIFT"            
 "SDUA"                     1565.247493        3.973171631        25.50444414        27.09776187        21.00092619 "SEXTUPOLE"        
 "PKVSU_OR_125"             1565.247493        3.973171631        25.50444414        27.09776187        21.00092619 "VKICKER"          
 "SDUA"                     1565.390493        3.844701613        26.06305686        27.10358695        21.00180903 "SEXTUPOLE"        
 "DRIFT_348"                1565.536993        3.726134145        26.64326264        27.10974941        21.00269395 "DRIFT"            
 "BPM_OR_126"               1565.536993        3.726134145        26.64326264        27.10974941        21.00269395 "MONITOR"          
 "DRIFT_11"                 1565.616093        3.667605348        26.95986691        27.11315552        21.00316373 "DRIFT"            
 "Q3_OR_126"                1566.318893        3.714748299        26.72500581         27.1442349        21.00725356 "QUADRUPOLE"       
 "DRIFT_16"                 1566.552493        3.931802165         25.6494889        27.15397027        21.00867376 "DRIFT"            
 "DKA"                      1569.241493        8.933638751        15.15217366        27.22892707        21.03045282 "SBEND"            
 "PKDK_OR_129"              1569.241493        8.933638751        15.15217366        27.22892707        21.03045282 "HKICKER"          
 "DKB"                      1571.930493        18.53571501        8.138975175        27.26243439        21.06938213 "SBEND"            
 "DRIFT_56"                 1572.294793        20.19114861        7.456411246        27.26543196        21.07682837 "DRIFT"            
 "QS_O4"                    1572.618993        21.73543931        6.902789235        27.26789536        21.08402374 "QUADRUPOLE"       
 "DRIFT_57"                 1572.816093        22.70702147        6.590979632        27.26930756        21.08867564 "DRIFT"            
 "QF_OR_133"                1573.518893          23.101361        6.475584241        27.27408247        21.10622575 "QUADRUPOLE"       
 "DRIFT_16"                 1573.752493        22.19677388        6.765293272        27.27572452        21.11184462 "DRIFT"            
 "D"                        1579.130493        7.701007881        19.74206019        27.34319294        21.18889013 "SBEND"            
 "DRIFT_347"                1579.504493        7.143876593        21.09333349        27.35122237        21.19180753 "DRIFT"            
 "SDUA"                     1579.647493        6.946359618        21.62544094        27.35445376        21.19287328 "SEXTUPOLE"        
 "PKVSU_OR_140"             1579.647493        6.946359618        21.62544094        27.35445376        21.19287328 "VKICKER"          
 "SDUA"                     1579.790493        6.757419213        22.16609197        27.35777628        21.19391291 "SEXTUPOLE"        
 "DRIFT_348"                1579.936993        6.572748431        22.72883544        27.36127556        21.19495182 "DRIFT"            
 "BPM_OR_140"               1579.936993        6.572748431        22.72883544        27.36127556        21.19495182 "MONITOR"          
 "DRIFT_11"                 1580.016093        6.476781001        23.03640635        27.36320532        21.19550206 "DRIFT"            
 "QD"                       1580.718893        6.474210915        23.04298391        27.38086032        21.20026278 "QUADRUPOLE"       
 "DRIFT_16"                 1580.952493        6.763383585        22.14630984        27.38648059        21.20190878 "DRIFT"            
 "DKA"                      1583.641493        11.73675095        13.44717919         27.4352802        21.22681269 "SBEND"            
 "PKDK_OR_144"              1583.641493        11.73675095        13.44717919         27.4352802        21.22681269 "HKICKER"          
 "DKB"                      1586.330493        19.72844144        7.750213811        27.46355585        21.26923983 "SBEND"            
 "DRIFT_349"                1587.216093        23.02338897          6.5302355        27.47017194        21.28910601 "DRIFT"            
 "QF"                       1587.918893        23.02971197        6.536208696         27.4749353        21.30660468 "QUADRUPOLE"       
 "DRIFT_16"                 1588.152493        22.13269099        6.830578502        27.47658228        21.31217063 "DRIFT"            
 "D"                        1593.530493        7.746652158         19.9113906        27.54394248        21.38846136 "SBEND"            
 "DRIFT_20"                 1594.416093        6.528650939        23.22225722        27.56381567        21.39501869 "DRIFT"            
 "QD"                       1595.118893        6.535284929        23.21963914        27.58131744        21.39974225 "QUADRUPOLE"       
 "DRIFT_11"                 1595.197993        6.632394374        22.91003761        27.58322988        21.40028814 "DRIFT"            
 "BPM_SOL_133"              1595.197993        6.632394374        22.91003761        27.58322988        21.40028814 "MONITOR"          
 "DRIFT_15"                 1595.344493        6.819162339        22.34355039        27.58669758        21.40131881 "DRIFT"            
 "S3A"                      1595.487493        7.010093536        21.79937356        27.58998995        21.40235018 "SEXTUPOLE"        
 "PKVSX_SOL_132"            1595.487493        7.010093536        21.79937356        27.58998995        21.40235018 "VKICKER"          
 "S3A"                      1595.630493        7.209508492        21.26396998        27.59319194         21.4034074 "SEXTUPOLE"        
 "DRIFT_14"                 1596.004493        7.771389168        19.90440607        27.60114841         21.4063012 "DRIFT"            
 "DKA"                      1598.693493        13.53490885          11.846154        27.64337405        21.43431956 "SBEND"            
 "PKDK_SOL_129"             1598.693493        13.53490885          11.846154        27.64337405        21.43431956 "HKICKER"          
 "DKB"                      1601.382493        22.31575663        6.816444235        27.66810048        21.48269223 "SBEND"            
 "DRIFT_16"                 1601.616093        23.22162102        6.522249474         27.6697339        21.48826992 "DRIFT"            
 "QF"                       1602.318893        23.21889754         6.51537911        27.67445751        21.50580744 "QUADRUPOLE"       
 "DRIFT_19"                 1602.544493        22.34203311        6.794452649        27.67603416         21.5112056 "DRIFT"            
 "S4"                       1602.830493        21.26152546        7.178515949        27.67812293        21.51772581 "SEXTUPOLE"        
 "DRIFT_14"                 1603.204493        19.90082917        7.731859294        27.68101716        21.52571982 "DRIFT"            
 "D"                        1608.582493        6.814869591        22.10668992        27.75741438        21.59320026 "SBEND"            
 "DRIFT_16"                 1608.816093        6.520930351        23.00252258        27.76299328        21.59484919 "DRIFT"            
 "QD"                       1609.518893        6.514018695        22.99825368        27.78053413        21.59961805 "QUADRUPOLE"       
 "DRIFT_11"                 1609.597993        6.609363343        22.69146243        27.78245303         21.6001692 "DRIFT"            
 "BPM_SOL_118"              1609.597993        6.609363343        22.69146243        27.78245303         21.6001692 "MONITOR"          
 "DRIFT_15"                 1609.744493        6.792817735        22.13014661         27.7859335        21.60120981 "DRIFT"            
 "S1A"                      1609.887493        6.980456368        21.59098068        27.78923925        21.60225112 "SEXTUPOLE"        
 "PKVSX_SOL_118"            1609.887493        6.980456368        21.59098068        27.78923925        21.60225112 "VKICKER"          
 "S1A"                      1610.030493        7.176519302        21.06055655         27.7924554        21.60331855 "SEXTUPOLE"        
 "DRIFT_14"                 1610.404493        7.729364057        19.71383124        27.80045183        21.60624032 "DRIFT"            
 "DKA"                      1613.093493        13.41665532        11.73949687        27.84298567         21.6345242 "SBEND"            
 "PKDK_SOL_115"             1613.093493        13.41665532        11.73949687        27.84298567         21.6345242 "HKICKER"          
 "DKB"                      1615.782493        22.10157464        6.778836907        27.86794278         21.6832622 "SBEND"            
 "DRIFT_16"                 1616.016093        22.99817009        6.489939929        27.86959205        21.68886926 "DRIFT"            
 "QF"                       1616.718893        22.99434186        6.495600067         27.8743617        21.70647744 "QUADRUPOLE"       
 "DRIFT_19"                 1616.944493        22.12576394        6.778072694        27.87595375        21.71189035 "DRIFT"            
 "S2"                       1617.230493        21.05564085        7.166720532        27.87806295        21.71842381 "SEXTUPOLE"        
 "DRIFT_14"                 1617.604493        19.70830021        7.726526917        27.88098547        21.72642717 "DRIFT"            
 "D"                        1622.982493        6.779571652        22.25519301        27.95800362        21.79369237 "SBEND"            
 "DRIFT_16"                 1623.216093        6.490988161        23.16028293        27.96360992        21.79533018 "DRIFT"            
 "QD"                       1623.918893        6.497024088        23.16496599        27.98121444        21.80006564 "QUADRUPOLE"       
 "DRIFT_11"                 1623.997993        6.593617191        22.85693746        27.98313815        21.80061281 "DRIFT"            
 "BPM_SOL_104"              1623.997993        6.593617191        22.85693746        27.98313815        21.80061281 "MONITOR"          
 "DRIFT_15"                 1624.144493        6.779449367        22.29332402        27.98662621        21.80164584 "DRIFT"            
 "S3A"                      1624.287493        6.969487402        21.75192045        27.98993782        21.80267949 "SEXTUPOLE"        
 "PKVSX_SOL_104"            1624.287493        6.969487402        21.75192045        27.98993782        21.80267949 "VKICKER"          
 "S3A"                      1624.430493        7.168023139        21.21927591        27.99315842        21.80373898 "SEXTUPOLE"        
 "DRIFT_14"                 1624.804493        7.727706486        19.86673526        28.00116044        21.80663858 "DRIFT"            
 "DKA"                      1627.493493        13.48040546        11.84878354        28.04359584        21.83468067 "SBEND"            
 "PKDK_SOL_100"             1627.493493        13.48040546        11.84878354        28.04359584        21.83468067 "HKICKER"          
 "DKB"                      1630.182493         22.2592095        6.841442078        28.06840436        21.88295663 "SBEND"            
 "DRIFT_16"                 1630.416093        23.16530893        6.548343016        28.07004184        21.88851301 "DRIFT"            
 "QF"                       1631.118893        23.17003473        6.547401178        28.07477619        21.90597243 "QUADRUPOLE"       
 "DRIFT_19"                 1631.344493        22.29744291         6.82944679        28.07635608        21.91134355 "DRIFT"            
 "S4"                       1631.630493        21.22226214        7.217276329        28.07844888        21.91782953 "SEXTUPOLE"        
 "DRIFT_14"                 1632.004493        19.86833736        7.775549171        28.08134816         21.9257796 "DRIFT"            
 "D"                        1637.382493        6.841573843        22.22629342        28.15765125        21.99286527 "SBEND"            
 "DRIFT_16"                 1637.616093        6.548588625        23.12563399        28.16320748        21.99450537 "DRIFT"            
 "QD"                       1638.318893        6.547338943        23.11717193        28.18066636        21.99924928 "QUADRUPOLE"       
 "DRIFT_11"                 1638.397993        6.643708619         22.8082909        28.18257542         21.9997976 "DRIFT"            
 "BPM_SOL_90"               1638.397993        6.643708619         22.8082909        28.18257542         21.9997976 "MONITOR"          
 "DRIFT_15"                 1638.544493        6.829065585        22.24314327        28.18603766        22.00083291 "DRIFT"            
 "S1A"                      1638.687493        7.018561767        21.70030037        28.18932567        22.00186895 "SEXTUPOLE"        
 "PKVSX_SOL_89"             1638.687493        7.018561767        21.70030037        28.18932567        22.00186895 "VKICKER"          
 "S1A"                      1638.830493        7.216477531        21.16627584        28.19252419        22.00293103 "SEXTUPOLE"        
 "DRIFT_14"                 1639.204493        7.774177174        19.81039127         28.2004754        22.00583838 "DRIFT"            
 "DKA"                      1641.893493        13.49730589        11.77950941        28.24275359         22.0340041 "SBEND"            
 "PKDK_SOL_86"              1641.893493        13.49730589        11.77950941        28.24275359         22.0340041 "HKICKER"          
 "DKB"                      1644.582493        22.21964691        6.778711117        28.26756872        22.08265713 "SBEND"            
 "DRIFT_16"                 1644.816093        23.11957139         6.48710194        28.26920928        22.08826547 "DRIFT"            
 "QF"                       1645.518893        23.11120423        6.484377214        28.27395434        22.10589285 "QUADRUPOLE"       
 "DRIFT_19"                 1645.744493        22.23666877        6.763770189         28.2755384        22.11131618 "DRIFT"            
 "S2"                       1646.030493        21.15919509        7.148377897        28.27763718        22.11786495 "SEXTUPOLE"        
 "DRIFT_14"                 1646.404493        19.80256881        7.702673819         28.2805456        22.12589101 "DRIFT"            
 "D"                        1651.782493        6.777011748        22.12483576        28.35738037         22.1934781 "SBEND"            
 "DRIFT_16"                 1652.016093        6.485776252        23.02414806        28.36298999        22.19512558 "DRIFT"            
 "QD"                       1652.718893        6.483365999        23.02774787        28.38062026        22.19988916 "QUADRUPOLE"       
 "DRIFT_11"                 1652.797993        6.578854139        22.72145398        28.38254816         22.2004396 "DRIFT"            
 "BPM_SOL_75"               1652.797993        6.578854139        22.72145398        28.38254816         22.2004396 "MONITOR"          
 "DRIFT_15"                 1652.944493        6.762612016        22.16103274        28.38604448         22.2014788 "DRIFT"            
 "S3A"                      1653.087493        6.950592615        21.62271224        28.38936473        22.20251862 "SEXTUPOLE"        
 "PKVSX_SOL_75"             1653.087493        6.950592615        21.62271224        28.38936473        22.20251862 "VKICKER"          
 "S3A"                      1653.230493        7.147041155        21.09311089        28.39259443        22.20358445 "SEXTUPOLE"        
 "DRIFT_14"                 1653.604493        7.701110514        19.74839294        28.40062206        22.20650141 "DRIFT"            
 "DKA"                      1656.293493        13.40656496        11.78176001        28.44325232        22.23470907 "SBEND"            
 "PKDK_SOL_72"              1656.293493        13.40656496        11.78176001        28.44325232        22.23470907 "HKICKER"          
 "DKB"                      1658.982493        22.12608801        6.817007129        28.46820501         22.2832161 "SBEND"            
 "DRIFT_16"                 1659.216093        23.02646581        6.527196511        28.46985236        22.28879146 "DRIFT"            
 "Q4A"                      1659.918893        23.21586705        6.481856978        28.47460268        22.30634443 "QUADRUPOLE"       
 "DRIFT_19"                 1660.144493        22.46086583        6.730676963        28.47617526        22.31178214 "DRIFT"            
 "S4"                       1660.430493         21.5285437        7.074865016        28.47824555        22.31838105 "SEXTUPOLE"        
 "DRIFT_14"                 1660.804493        20.35098523        7.573499963        28.48108979        22.32651731 "DRIFT"            
 "D"                        1666.182493        8.559318013        20.84200924        28.54788542        22.39692729 "SBEND"            
 "DRIFT_16"                 1666.416093        8.264863964        21.67628265        28.55230685        22.39867669 "DRIFT"            
 "QK3"                      1667.118893        8.337284617        21.91767784        28.56603976        22.40371961 "QUADRUPOLE"       
 "DRIFT_11"                 1667.197993        8.451931299        21.68485254        28.56753966        22.40429714 "DRIFT"            
 "BPM_SOL_61"               1667.197993        8.451931299        21.68485254        28.56753966        22.40429714 "MONITOR"          
 "DRIFT_15"                 1667.344493        8.670272741        21.25844001        28.57026385        22.40538324 "DRIFT"            
 "SDUA"                     1667.487493        8.890920786        20.84822714        28.57285646        22.40646445 "SEXTUPOLE"        
 "PKVSU_SOL_60"             1667.487493        8.890920786        20.84822714        28.57285646        22.40646445 "VKICKER"          
 "SDUA"                     1667.630493        9.119000831        20.44395392        28.57538447        22.40756699 "SEXTUPOLE"        
 "DRIFT_14"                 1668.004493        9.750654963        19.41470551        28.58169937        22.41055527 "DRIFT"            
 "DKA"                      1670.693493        15.79100824        13.20454674        28.61646789        22.43741482 "SBEND"            
 "PKDK_SOL_57"              1670.693493        15.79100824        13.20454674        28.61646789        22.43741482 "HKICKER"          
 "DKB"                      1673.382493        24.45239696        9.097488231         28.6383177        22.47686939 "SBEND"            
 "DRIFT_16"                 1673.616093        25.32925146        8.839677906         28.6398118        22.48101621 "DRIFT"            
 "Q2A"                      1674.318893        24.70456762        9.296177579        28.64418809        22.49363913 "QUADRUPOLE"       
 "DRIFT_350"                1674.394993        24.28832053        9.482225275        28.64468259        22.49492932 "DRIFT"            
 "BPM_SOL_54"               1674.394993        24.28832053        9.482225275        28.64468259        22.49492932 "MONITOR"          
 "DRIFT_351"                1674.990993        21.16702206        11.04573983        28.64886705        22.50420427 "DRIFT"            
 "ACMON"                    1674.990993        21.16702206        11.04573983        28.64886705        22.50420427 "INSTRUMENT"       
 "DRIFT_352"                1675.204493        20.10873378        11.65174232        28.65051428            22.5072 "DRIFT"            
 "D"                        1680.582493        3.861289155        34.89091177        28.75499369        22.55017657 "SBEND"            
 "DRIFT_16"                 1680.816093        3.609194486        36.24712076        28.76496053        22.55122215 "DRIFT"            
 "QK1"                      1681.518893        3.443729025        36.36221216        28.79750217        22.55424756 "QUADRUPOLE"       
 "DRIFT_11"                 1681.597993        3.486030097        35.92453379        28.80113635        22.55459592 "DRIFT"            
 "BPM_SOL_46"               1681.597993        3.486030097        35.92453379        28.80113635        22.55459592 "MONITOR"          
 "DRIFT_15"                 1681.744493        3.574599706        35.12182968        28.80774412        22.55525241 "DRIFT"            
 "SDUA"                     1681.887493        3.673860253        34.34821562        28.81402682        22.55590775 "SEXTUPOLE"        
 "PKVSU_SOL_46"             1681.887493        3.673860253        34.34821562        28.81402682        22.55590775 "VKICKER"          
 "SDUA"                     1682.030493          3.7857729        33.58439454        28.82013168        22.55657793 "SEXTUPOLE"        
 "DRIFT_14"                 1682.404493        4.138284256        31.63300794        28.83519445         22.5584044 "DRIFT"            
 "DKA"                      1685.093493        9.221631334         19.5653171        28.90687786        22.57564287 "SBEND"            
 "PKDK_SOL_43"              1685.093493        9.221631334         19.5653171        28.90687786        22.57564287 "HKICKER"          
 "DKB"                      1687.782493         18.7739325        10.96582559        28.93963743        22.60503084 "SBEND"            
 "DRIFT_13"                 1688.016193        19.81566304        10.38189009        28.94156611        22.60851748 "DRIFT"            
 "Q0A"                      1689.058793        21.19734411        9.660579877        28.94944183        22.62558926 "QUADRUPOLE"       
 "DRIFT_12"                 1696.246093        11.55743371        23.35847147        29.02538222        22.70500136 "DRIFT"            
 "Q5K"                      1696.948893        12.14321019        23.34474124        29.03496687        22.70972426 "QUADRUPOLE"       
 "DRIFT_11"                 1697.027993        12.33171119         23.1187488        29.03599577        22.71026622 "DRIFT"            
 "BPM_SOL_31"               1697.027993        12.33171119         23.1187488        29.03599577        22.71026622 "MONITOR"          
 "DRIFT_10"                 1697.148693        12.62411709        22.77705987         29.0375356        22.71110346 "DRIFT"            
 "PCVM_SOL_31"              1697.466293        13.42105858        21.89618915        29.04141981        22.71336725 "VKICKER"          
 "DRIFT_9"                  1697.834493        14.39490497        20.90803101        29.04563686        22.71610653 "DRIFT"            
 "DKA"                      1700.523493        23.13595179        14.76065629        29.06917571        22.74056699 "SBEND"            
 "PKDK_SOL_27"              1700.523493        23.13595179        14.76065629        29.06917571        22.74056699 "HKICKER"          
 "DIAGBL"                   1700.523493        23.13595179        14.76065629        29.06917571        22.74056699 "MARKER"           
 "DKB"                      1703.212493        34.72701925        10.50901937        29.08429827        22.77520583 "SBEND"            
 "DRIFT_8"                  1703.445193        35.86504536        10.22986419        29.08534782        22.77877848 "DRIFT"            
 "Q4K"                      1704.487793        36.42818445        10.40885214        29.08984315        22.79523284 "QUADRUPOLE"       
 "DRIFT_25"                 1704.565993        36.12382322        10.52918357        29.09018629        22.79642184 "DRIFT"            
 "BPM2DINTF"                1704.565993        36.12382322        10.52918357        29.09018629        22.79642184 "INSTRUMENT"       
 "DRIFT_353"                1713.543193        11.91192145        36.70665209        29.16142668        22.87190479 "DRIFT"            
 "Q2K"                      1714.585793        11.97310188        36.34769338        29.17564712        22.87635022 "QUADRUPOLE"       
 "DRIFT_354"                1714.664993          12.103449        35.95770333        29.17669435        22.87669893 "DRIFT"            
 "BPM_SOL_13"               1714.664993          12.103449        35.95770333        29.17669435        22.87669893 "MONITOR"          
 "DRIFT_10"                 1714.785693        12.30545872        35.36807555        29.17826863        22.87723767 "DRIFT"            
 "PCVM_SOL_13"              1715.103293        12.85640733        33.84376977         29.1822883        22.87869889 "VKICKER"          
 "DRIFT_355"                1715.561993        13.70174363        31.71181942        29.18779055        22.88092766 "DRIFT"            
 "PKVSA_SOL_12"             1715.966993        14.49685793        29.89778574        29.19236525        22.88302133 "VKICKER"          
 "DRIFT_356"                1718.611993        20.81374558        19.62642687        29.21669733         22.9004364 "DRIFT"            
 "PKHSA_SOL_9"              1719.016993        21.95310349        18.29497824        29.21971332        22.90383871 "HKICKER"          
 "DRIFT_357"                1719.243193        22.60935083        17.57922953        29.22132947        22.90584646 "DRIFT"            
 "Q1K"                      1720.285793        22.73805207        16.64597342        29.22849354          22.915766 "QUADRUPOLE"       
 "DRIFT_358"                1720.447793        22.30445325        16.85112887        29.22963857        22.91730567 "DRIFT"            
 "PCH_SOL_7"                1720.841193        21.27858437         17.3676071        29.23251308        22.92096634 "HKICKER"          
 "DRIFT_359"                1726.592993        10.66042827        27.87603008        29.29488538        22.96306488 "DRIFT"            
 "FBSTRPL"                  1726.792993        10.43875091        28.34101444        29.29790336        22.96419749 "INSTRUMENT"       
 "DRIFT_360"                1726.925693        10.29713987        28.65322519        29.29994074        22.96493872 "DRIFT"            
 "PCVM_SOL_1"               1727.243293        9.975937923        29.41242557        29.30492946        22.96668016 "VKICKER"          
 "DRIFT_10"                 1727.363993        9.860425865        29.70537638        29.30686662        22.96733014 "DRIFT"            
 "BPM_SOL_1"                1727.363993        9.860425865        29.70537638        29.30686662        22.96733014 "MONITOR"          
 "DRIFT_354"                1727.443193         9.78659229        29.89892714        29.30814995        22.96775315 "DRIFT"            
 "Q0K"                      1728.485793        9.777487954        29.88735981        29.32539434        22.97322623 "QUADRUPOLE"       
 "DRIFT_361"                1728.672993        9.951121077        29.42756635        29.32841537        22.97423098 "DRIFT"            
 "BPMFBV"                   1728.672993        9.951121077        29.42756635        29.32841537        22.97423098 "INSTRUMENT"       
 "DRIFT_362"                1734.792993        20.38377591        17.66072621        29.39911619         23.0174927 "DRIFT"            
 "FBSTRPL"                  1734.992993        20.88045874        17.38310054         29.4006593        23.01930966 "INSTRUMENT"       
 "DRIFT_363"                1735.077793        21.09402808           17.26743        29.40130246        23.02008875 "DRIFT"            
 "PCH_SOR_7"                1735.471193        22.10798856        16.74672878        29.40420232        23.02377146 "HKICKER"          
 "DRIFT_364"                1735.563993        22.35273342         16.6277157         29.4048668        23.02465666 "DRIFT"            
 "BPMFBH"                   1735.563993        22.35273342         16.6277157         29.4048668        23.02465666 "INSTRUMENT"       
 "DRIFT_354"                1735.643193        22.56328902         16.5272964        29.40542814        23.02541713 "DRIFT"            
 "Q1K"                      1736.685793        22.42856146        17.43595983        29.41264887        23.03541314 "QUADRUPOLE"       
 "DRIFT_365"                1739.463793        15.40481543        27.48191495        29.43652733        23.05566809 "DRIFT"            
